state,StateAbbreviation,StateFIPS,election,year,wave,numresponses,contacted,responserate,OVERALLINTEGRITY,PEIIndexp,PEIIndexp_lci,PEIIndexp_hci,PEIIndexi,PEIIndexi_lci,PEIIndexi_hci,PEIIndex_rank,PEItype,ratingstate,ratingstate_lci,ratingstate_hci,ratingcountry,ratingcountry_lci,ratingcountry_hci,LAWS,lawsunfair,lawsunfair2,favoredincumbent,favoredincumbent2,citizens,citizens2,laws,lawsi,PROCEDURES,managed,votinginfo,fairofficials,legalelections,procedures,proceduresi,BOUNDARIES,bdiscrim,bdiscrim2,bfavored,bfavored2,bimpartial,boundaries,boundariesi,VOTERREGISTRATION,reglisted,reglisted2,reginaccurate,reginaccurate2,ineligible,ineligible2,votereg,voteregi,PARTYREGISTRATION,oppprevent,oppprevent2,womenopp,minorityopp,leaderselect,leaderselect2,rallies,rallies2,partyreg,partyregi,MEDIACOVERAGE,newspapers,tv,tv2,fairaccess,faircoverage,socialmedia,media,mediai,CAMPAIGNFINANCE,subsidies,donations,accounts,rich,rich2,resources,resources2,finance,financei,VOTINGPROCESS,violence,violence2,fraudulent,fraudulent2,easy,choice,postal,disabled,expats,internet,voting,votingi,VOTECOUNT,secure,delay,faircount,intlmonitors,intlmonitors2,domesticmonitors,domesticmonitors2,count,counti,VOTINGRESULTS,challenged,challenged2,protestspeace,protestspeace2,protestsviolent,protestsviolent2,disputes,results,resultsi,ELECTIONAUTHORITIES,impartial,info,scrutiny,performance,EMBs,EMBsi,GENERALQUESTIONS,familiarity,important,ORGCONFIDENCE,courts,government,parliament,police,electoralauth,BACKGROUND,employment,public,university,nonprofit,agency,private,occupation,agegroup,sex,education,born,lived,rep,candidate,activist,monitor,monitorint,ngo,voted,norole,official,citizen,supported,leftrightscale,partyid,difficulty,VIGNETTES,vignetteA,vignetteB,vignetteC,EXTRA,rigged,rigged2,machinesaccurate,recordssecure,waited,waited2,multiple,multiple2,regrestrictive,regrestrictive2,obsintimidate,obsintimidate2,popularwill,timely,disinformation,disinformation2,hack,hack2,meddle,meddle2,countdispute,countdispute2,illegalvote,illegalvote2,legalcount,votersuppress,votersuppress2,design,candidatethreat,candidatethreat2,sufficient,audit,SUBFIELD,elections,ampol,statepol,comparative,inter,polcomm,theory,publicadmin,publicpol,methods,socio
New Jersey,NJ,114,USA_06112018_L1,2018,2018,9,122,0.0737704932689667,,64.2857131958008,,,65.7624664306641,62.1167259216309,69.408203125,23,4,7.77777767181396,6.70402908325195,8.85152626037598,4.55555534362793,3.5835018157959,5.52760887145996,,3.11111116409302,2.88888883590698,3.55555558204651,2.44444441795349,1.88888883590698,4.11111116409302,53.7037010192871,53.7037010192871,,4.11111116409302,4.44444465637207,4.2857141494751,4.625,83.0357131958008,83.9930572509766,,3.625,2.375,4.33333349227905,1.66666662693024,2.375,28.125,29.537036895752,,3.79999995231628,2.20000004768372,2.83333325386047,3.16666674613953,2,4,58.3333320617676,55.6944465637207,,1.79999995231628,4.19999980926514,3.55555558204651,3.55555558204651,3.11111116409302,2.88888883590698,1.57142853736877,4.42857122421265,70,67.4166641235352,,3.5,2.625,3.375,3.25,3.66666674613953,2.85714292526245,56.6666679382324,57.7222213745117,,3.75,3.75,3.28571438789368,3.66666674613953,2.33333325386047,2.25,3.75,63.3333320617676,57.3611106872559,,2,4,2.125,3.875,4.125,3.77777767181396,4.625,4.33333349227905,4.25,1.16666662693024,67.7083358764648,69.5486145019531,,4.33333349227905,4,4.125,1.5,4.5,1.39999997615814,4.59999990463257,80,81.0555572509766,,2.88888883590698,3.11111116409302,2.33333325386047,3.66666674613953,1.25,4.75,4.25,76.7857131958008,73.7152786254883,,3.75,4,4.16666650772095,4.125,76.0416641235352,75.1388854980469,,7.88888883590698,1.375,,7.25,4.625,4.2857141494751,4.5,6.5,,1.22222220897675,0,1,0,0,0.111111111938953,6,4.55555534362793,1.44444441795349,5,0.444444447755814,4,0,0,0,0,0,0,0.666666686534882,0.333333343267441,0,0.888888895511627,2.88888883590698,3,6,8.22222232818604,,7.11111116409302,5.77777767181396,6.22222232818604,,2.11111116409302,3.88888883590698,4.33333349227905,4.11111116409302,2.85714292526245,3.14285707473755,1.75,4.25,3.22222232818604,2.77777767181396,1.42857146263123,4.57142877578735,4.11111116409302,4.2857141494751,3.5,2.5,3.83333325386047,2.16666674613953,2.66666674613953,3.33333325386047,2.44444441795349,3.55555558204651,1.22222220897675,4.77777767181396,4.375,2.125,3.875,3.83333325386047,1.33333337306976,4.66666650772095,4.5,3.75,,0.222222223877907,0.444444447755814,0.111111111938953,0.444444447755814,0,0.111111111938953,0.222222223877907,0.222222223877907,0.444444447755814,0.333333343267441,0.111111111938953
New Mexico,NM,219,USA_06112018_L1,2018,2018,6,37,0.162162154912949,,73.4693908691406,,,71.42431640625,69.0834732055664,73.7651596069336,10,5,9.5,9.12525653839111,9.87474346160889,6.5,5.22000646591187,7.77999353408813,,2.5,3.5,2.5,3.5,2.33333325386047,3.66666674613953,63.8888893127441,63.8888893127441,,4.66666650772095,4.83333349227905,5,5,96.875,96.875,,2.40000009536743,3.59999990463257,3.40000009536743,2.59999990463257,3.16666674613953,58.3333320617676,48.9583320617676,,3,3,2,4,2,4,66.6666641235352,60.9027786254883,,1.75,4.25,5,5,2,4,2,4,87.5,85.7916641235352,,3.59999990463257,2.75,3.25,3.66666674613953,3.79999995231628,2.33333325386047,67.5,58.7083320617676,,4,3.20000004768372,3,3.83333325386047,2.16666674613953,2,4,60,51.7916679382324,,1.5,4.5,1.79999995231628,4.19999980926514,4.5,4.5,4.33333349227905,4,4.25,1.60000002384186,73.4375,73.28125,,4.5,4.5,4.5,3,3,2,4,80,79.25,,3.79999995231628,2.20000004768372,1.79999995231628,4.19999980926514,1.33333337306976,4.66666650772095,4.40000009536743,68.75,72.0833358764648,,4.5,4.33333349227905,4.19999980926514,4.66666650772095,85,84.6875,,8.5,1.33333337306976,,7.33333349227905,6,4.25,4,7.83333349227905,,1,0.666666686534882,0.833333313465118,0.16666667163372,0,0.5,6.16666650772095,3.66666674613953,1.5,5,0.16666667163372,3.66666674613953,0,0,0,0,0,0,1,0,0,1,1.83333337306976,3,6.33333349227905,7.5,,6.83333349227905,4.5,6.5,,1,5,4.66666650772095,4.66666650772095,2.40000009536743,3.59999990463257,1,5,2,4,1.39999997615814,4.59999990463257,4.5,4.33333349227905,2.75,3.25,2,4,1.5,4.5,3.40000009536743,2.59999990463257,1,5,4.5,1.20000004768372,4.80000019073486,4.59999990463257,1.25,4.75,4.66666650772095,4.5,,0.16666667163372,0.16666667163372,0.5,0,0.333333343267441,0,0.333333343267441,0.16666667163372,0.333333343267441,0.16666667163372,0.16666667163372
Nevada,NV,113,USA_06112018_L1,2018,2018,5,19,0.263157904148102,,,,,74.1479568481445,70.8258056640625,77.4701080322266,7,5,9.60000038146973,9.18948936462402,10.0105113983154,6.59999990463257,5.46334600448608,7.73665380477905,,2.20000004768372,3.79999995231628,3,3,1.75,4.25,64.5833358764648,63.5,,4.59999990463257,4.40000009536743,4.40000009536743,4.80000019073486,88.75,88.75,,2,4,2.40000009536743,3.59999990463257,3.20000004768372,65,65,,1,5,1.66666662693024,4.33333349227905,1.25,4.75,100,73.25,,1.60000002384186,4.40000009536743,4.59999990463257,4.19999980926514,2,4,1.75,4.25,83.75,82.25,,3.40000009536743,2.25,3.75,4,4,2.66666674613953,62.5,63.0999984741211,,,3.75,3.40000009536743,2.79999995231628,3.20000004768372,2.5,3.5,,57.3499984741211,,1.25,4.75,1.25,4.75,4.59999990463257,4,3.59999990463257,3.75,3.79999995231628,1,71.875,69.75,,4.75,4.80000019073486,4.80000019073486,1.5,4.5,1.60000002384186,4.40000009536743,95,89.0999984741211,,2.5,3.5,2,4,1,5,4.5,85.4166641235352,79,,4.40000009536743,4.40000009536743,4.40000009536743,4.40000009536743,85,85,,8.60000038146973,3,,6.80000019073486,7.19999980926514,6,6.19999980926514,7,,1,0.200000002980232,1,0,0,0.200000002980232,6,4,1,5,0.200000002980232,3.40000009536743,0,0,0,0,0,0,1,0,0,1,2.20000004768372,4,5.40000009536743,8.39999961853027,,5.80000019073486,7,8.39999961853027,,1,5,4,4.40000009536743,3.40000009536743,2.59999990463257,1,5,2,4,1,5,4.59999990463257,4.59999990463257,3,3,2.20000004768372,3.79999995231628,2.75,3.25,2.40000009536743,3.59999990463257,1.20000004768372,4.80000019073486,4.40000009536743,1.39999997615814,4.59999990463257,4.40000009536743,1.5,4.5,4,4.66666650772095,,0.200000002980232,0.800000011920929,0.600000023841858,0.200000002980232,0.200000002980232,0,0,0.200000002980232,0.400000005960464,0.200000002980232,0
New York,NY,115,USA_06112018_L1,2018,2018,40,375,0.106666669249535,,56.1224517822266,54.0192985534668,58.2256050109863,61.0497436523438,58.3373680114746,63.7621192932129,40,4,7.69999980926514,7.2965669631958,8.10343265533447,5.625,5.12048578262329,6.12951421737671,,3.38461542129517,2.61538457870483,3.20000004768372,2.79999995231628,3,3,44.5175437927246,44.8333320617676,,3.61538457870483,3.82500004768372,4.30000019073486,4.22499990463257,74.8397445678711,74.765625,,3.45945954322815,2.54054045677185,3.67567563056946,2.32432436943054,2.10810804367065,33.1081085205078,33.7083320617676,,3.40000009536743,2.59999990463257,2.82608699798584,3.17391300201416,1.94444441795349,4.05555534362793,59.4444427490234,54.8645820617676,,2.31428575515747,3.68571424484253,3.52500009536743,3.45000004768372,2.44444441795349,3.55555558204651,1.82758617401123,4.17241382598877,67.4074096679688,66.9000015258789,,3.5,2.46875,3.53125,2.97222232818604,3.52500009536743,3,55,56.5374984741211,,2.65217399597168,2.52777767181396,2.83870959281921,3.34210515022278,2.65789484977722,2.57142853736877,3.42857146263123,42.1428565979004,46.3687515258789,,1.70000004768372,4.30000019073486,1.73076927661896,4.26923084259033,3.51282048225403,3.43589735031128,3.26666665077209,3.45454549789429,3.89655160903931,1.31034481525421,62.5,62.08203125,,4.03030300140381,3.95000004768372,4.22857141494751,2.5,3.5,1.84210526943207,4.15789461135864,66.6666641235352,76.3187484741211,,2.58823537826538,3.41176462173462,2.09090900421143,3.90909099578857,1.5,4.5,4.06451606750488,72.1153869628906,74.96875,,3.75675678253174,3.63157892227173,3.53333330154419,3.65789484977722,65.5092620849609,66.25,,7.86842107772827,1.89743590354919,,6.27500009536743,5.32499980926514,4.59999990463257,4.5,5.59999990463257,,1.25,0.150000005960464,1,0.100000001490116,0,0.100000001490116,5.94871807098389,4.19999980926514,1.45000004768372,5,0.179487183690071,3.97499990463257,0,0,0.025000000372529,0,0,0,0.899999976158142,0.0750000029802322,0.025000000372529,1,1.82500004768372,2.72499990463257,6.34999990463257,8.55000019073486,,6.625,6.09999990463257,6.90000009536743,,1.54999995231628,4.44999980926514,4.0810809135437,4.05405426025391,3.5,2.5,1.38235294818878,4.61764717102051,3.81578946113586,2.18421053886414,1.96428573131561,4.0357141494751,3.92499995231628,4.20512819290161,3.35483860969543,2.64516139030457,2.88000011444092,3.11999988555908,2.29629635810852,3.70370364189148,2.10810804367065,3.89189195632935,1.45945942401886,4.54054069519043,4.08571434020996,2.07894730567932,3.92105269432068,3.46153855323792,1.625,4.375,4.06451606750488,3.90476179122925,,0.425000011920929,0.625,0.25,0.5,0.174999997019768,0.200000002980232,0.224999994039536,0.100000001490116,0.125,0.174999997019768,0.0750000029802322
Ohio,OH,221,USA_06112018_L1,2018,2018,19,107,0.177570089697838,,64.7959136962891,63.6862487792969,65.9055786132812,61.5776023864746,58.847957611084,64.307243347168,39,4,7.89473676681519,7.29505443572998,8.49441909790039,6.94736862182617,6.20588254928589,7.68885469436646,,3.82352948188782,2.17647051811218,4,2,3.27777767181396,2.72222232818604,33.8235282897949,33.2894744873047,,4.15789461135864,4.10526323318481,3.89473676681519,4.33333349227905,78.8194427490234,77.8947372436523,,4.84210538864136,1.15789473056793,4.73684215545654,1.26315784454346,1.10526311397552,4.38596487045288,4.38596487045288,,4.11111116409302,1.88888883590698,3.27272725105286,2.72727274894714,1.60000002384186,4.40000009536743,47.2222213745117,51.9517555236816,,2.4375,3.5625,4.05555534362793,3.66666674613953,2.20000004768372,3.79999995231628,1.625,4.375,75,72.5131607055664,,3.55555558204651,2.6875,3.3125,3.63157892227173,3.68421053886414,2.45454549789429,55,58.7236824035645,,2.73333334922791,3,2.6875,3.05555558204651,2.94444441795349,3.11111116409302,2.88888883590698,45,48.2236824035645,,1.35294115543365,4.64705896377563,1.38888883590698,4.61111116409302,3.26315784454346,3.94736838340759,4.33333349227905,4.25,4.1875,1.35714280605316,74.3055572509766,70.2549362182617,,4.13333320617676,4.15789461135864,4.17647075653076,2,4,1.63636362552643,4.36363649368286,80,77.5526351928711,,2.05882358551025,3.94117641448975,1.88888883590698,4.11111116409302,1.26315784454346,4.73684215545654,4.72727251052856,84.6590881347656,82.3684234619141,,2.94444441795349,3.94444441795349,3.8125,3.73684215545654,63.8392868041992,65.065788269043,,8.22222232818604,2.77777767181396,,6.5,4.33333349227905,3.35714292526245,5,5.55555534362793,,1.57894742488861,0.105263158679008,0.947368443012238,0.105263158679008,0,0.0526315793395042,5.94736862182617,4.05263137817383,1.31578946113586,5,0.263157904148102,4,0,0,0,0,0,0,0.736842095851898,0.263157904148102,0,0.947368443012238,1.94736838340759,3.36842107772827,6.27777767181396,8,,5.21052646636963,7.36842107772827,8.05263137817383,,1.78947365283966,4.21052646636963,4.11111116409302,4.05555534362793,3.47058820724487,2.52941179275513,1.27777779102325,4.72222232818604,3.36842107772827,2.63157892227173,2.06666660308838,3.93333339691162,2.78947377204895,4.47368431091309,3.78571438789368,2.21428561210632,2.76923084259033,3.23076915740967,3,3,1.89473688602448,4.10526323318481,1.15789473056793,4.84210538864136,3.53333330154419,2.94444441795349,3.05555558204651,3.64705872535706,1.29411768913269,4.70588254928589,4.09999990463257,4.09999990463257,,0.684210538864136,0.736842095851898,0.157894730567932,0.526315808296204,0.263157904148102,0.263157904148102,0,0,0.105263158679008,0.263157904148102,0
Oklahoma,OK,117,USA_06112018_L1,2018,2018,6,40,0.150000005960464,,,,,64.0093536376953,59.5804672241211,68.4382400512695,29,4,7.5,6.37576866149902,8.62423133850098,6.66666650772095,5.00948715209961,8.32384586334229,,3,3,3.5,2.5,3.5,2.5,45,41.8055572509766,,3.83333325386047,3.66666674613953,4.16666650772095,4.33333349227905,75,75,,4.16666650772095,1.83333337306976,3.79999995231628,2.20000004768372,2,26.6666660308838,25.1388893127441,,2,4,2,4,1.66666662693024,4.33333349227905,77.7777786254883,63.3333320617676,,1.75,4.25,4.19999980926514,4.19999980926514,1.75,4.25,1.79999995231628,4.19999980926514,75,77.5833358764648,,2.79999995231628,3.5,2.5,3.33333325386047,3.59999990463257,3.66666674613953,57.5,54.125,,,2.75,3.59999990463257,3,3,2,4,,53.4583320617676,,1.60000002384186,4.40000009536743,2,4,3.33333325386047,4.16666650772095,3.66666674613953,4,4.19999980926514,1.20000004768372,64.0625,65.1041641235352,,4.33333349227905,4.5,4.40000009536743,,,2,4,,80.4583358764648,,1.66666662693024,4.33333349227905,2.40000009536743,3.59999990463257,1.33333337306976,4.66666650772095,4,76.25,79.0625,,3.79999995231628,4,3.59999990463257,3.83333325386047,75,70.1041641235352,,7.83333349227905,2.33333325386047,,5.66666650772095,4.83333349227905,4.25,5.66666650772095,6.66666650772095,,1.33333337306976,0,1,0,0,0.16666667163372,6,2.16666674613953,1.33333337306976,5,0,2.83333325386047,0,0,0,0,0,0,1,0,0,1,1,3.16666674613953,6,7,,6.33333349227905,6.16666650772095,7.16666650772095,,1.66666662693024,4.33333349227905,4.5,4.33333349227905,3.83333325386047,2.16666674613953,1.39999997615814,4.59999990463257,3.16666674613953,2.83333325386047,1.66666662693024,4.33333349227905,3.83333325386047,4.33333349227905,4,2,2.66666674613953,3.33333325386047,2,4,1.66666662693024,4.33333349227905,1.33333337306976,4.66666650772095,4.40000009536743,2.16666674613953,3.83333325386047,4.33333349227905,1.33333337306976,4.66666650772095,4,3,,0.5,0.833333313465118,0.333333343267441,0,0,0.16666667163372,0,0,0.333333343267441,0.16666667163372,0
Oregon,OR,222,USA_06112018_L1,2018,2018,7,28,0.25,,67.8571395874023,,,69.8578720092773,65.4653625488281,74.2503814697266,14,4,9.14285755157471,8.57293605804443,9.71277904510498,5.42857122421265,3.97226667404175,6.88487577438354,,4,2,4,2,1.85714280605316,4.14285707473755,42.8571434020996,42.8571434020996,,4.42857122421265,4.7142858505249,4.66666650772095,4.57142877578735,90.625,89.1071395874023,,3.28571438789368,2.71428561210632,3.42857146263123,2.57142853736877,2.59999990463257,36.6666641235352,39.7023811340332,,1.60000002384186,4.40000009536743,2.20000004768372,3.79999995231628,1.5,4.5,80,75.8333358764648,,1.66666662693024,4.33333349227905,4,3.85714292526245,2.59999990463257,3.40000009536743,1.33333337306976,4.66666650772095,73,76.8571395874023,,3,2.40000009536743,3.59999990463257,3.16666674613953,3.57142853736877,2.25,32.5,54.8214302062988,,2.79999995231628,2.85714292526245,3.28571438789368,2.85714292526245,3.14285707473755,1.75,4.25,50,56.1428565979004,,1.33333337306976,4.66666650772095,1.60000002384186,4.40000009536743,5,3.71428561210632,5,5,4.5,1,75,76.5178604125977,,4.16666650772095,4.2857141494751,4.5,2.33333325386047,3.66666674613953,2.16666674613953,3.83333325386047,77.5,78.1071395874023,,1.66666662693024,4.33333349227905,2.66666674613953,3.33333325386047,1.14285719394684,4.85714292526245,4.16666650772095,82.8125,79.1517868041992,,4.33333349227905,4.57142877578735,4.2857141494751,4.2857141494751,85.4166641235352,83.2589263916016,,7.85714292526245,3,,7,5.83333349227905,6.59999990463257,4,6.83333349227905,,1.14285719394684,0.142857149243355,1,0.142857149243355,0,0,6,3.42857146263123,1.42857146263123,5,0.28571429848671,3.85714292526245,0,0,0,0,0,0,1,0,0,1,1,2.71428561210632,6.7142858505249,8.5714282989502,,7,5.7142858505249,6.42857122421265,,1.57142853736877,4.42857122421265,4.59999990463257,4.33333349227905,1.75,4.25,1.20000004768372,4.80000019073486,2.71428561210632,3.28571438789368,1.79999995231628,4.19999980926514,3.14285707473755,4.14285707473755,4,2,2.75,3.25,2.16666674613953,3.83333325386047,1.85714280605316,4.14285707473755,1.57142853736877,4.42857122421265,4.42857122421265,1.57142853736877,4.42857122421265,4.7142858505249,1.5,4.5,,4,,0.571428596973419,0.857142865657806,0.28571429848671,0.428571432828903,0.142857149243355,0.28571429848671,0,0,0.142857149243355,0,0.142857149243355
Pennsylvania,PA,118,USA_06112018_L1,2018,2018,20,175,0.114285714924335,,45.4081649780273,41.6226806640625,49.1936492919922,62.1844787597656,58.2521438598633,66.116813659668,37,4,7.69999980926514,7.14151191711426,8.25848770141602,5.5,4.83963584899902,6.16036415100098,,3.89473676681519,2.10526323318481,3.5,2.5,3.09999990463257,2.90000009536743,37.2807006835938,37.6875,,4.05000019073486,3.78947377204895,4.11111116409302,4.22222232818604,76.8382339477539,76.234375,,3.54999995231628,2.45000004768372,3.34999990463257,2.65000009536743,2.75,40.4166679382324,40.4166679382324,,3.57142853736877,2.42857146263123,3.35714292526245,2.64285707473755,2.25,3.75,50,52.5,,1.94736838340759,4.05263137817383,4,3.68421053886414,2,4,1.57894742488861,4.4210524559021,75,75.4875030517578,,3.38888883590698,2.375,3.625,3.05555558204651,3.44444441795349,2.76923084259033,55,58.0625,,3.25,2.77777767181396,2.3125,3.34999990463257,2.65000009536743,2.57142853736877,3.42857146263123,43.5,49.4000015258789,,1.89473688602448,4.10526323318481,2.125,3.875,3.59999990463257,4.09999990463257,3.54999995231628,3.69230771064758,4.05263137817383,1.41176474094391,57.421875,64.34375,,4,4.25,4.10526323318481,2,4,2,4,78.3333358764648,78.1374969482422,,2.26315784454346,3.73684215545654,2.17647051811218,3.82352948188782,1.38888883590698,4.61111116409302,3.9375,74.5833358764648,76.546875,,3.66666674613953,3.73684215545654,3.40000009536743,3.88888883590698,66.6666641235352,68.828125,,7.78947353363037,1.39999997615814,,6,5.34999990463257,3.47368431091309,4.5,5.09999990463257,,1.29999995231628,0.150000005960464,1,0,0,0,6,4.34999990463257,1.20000004768372,5,0.150000005960464,3.90000009536743,0,0,0,0,0,0,0.949999988079071,0.0500000007450581,0.0500000007450581,1,1.5,3,6.5,7.59999990463257,,6,6.30000019073486,7.94999980926514,,1.39999997615814,4.59999990463257,3.76470589637756,3.88888883590698,3.21428561210632,2.78571438789368,1.68421053886414,4.31578969955444,3.84999990463257,2.15000009536743,2.1875,3.8125,4.15000009536743,4.44999980926514,3.68421053886414,2.31578946113586,3.30769228935242,2.69230771064758,2.8461537361145,3.1538462638855,1.78947365283966,4.21052646636963,1.45000004768372,4.55000019073486,3.94117641448975,2.5,3.5,3.84210515022278,1.68421053886414,4.31578969955444,3.83333325386047,3.06666660308838,,0.600000023841858,0.800000011920929,0.200000002980232,0.349999994039536,0.150000005960464,0.349999994039536,0.100000001490116,0.100000001490116,0.349999994039536,0.349999994039536,0
Rhode Island,RI,223,USA_06112018_L1,2018,2018,4,26,0.15384615957737,,,,,68.0293350219727,62.673168182373,73.385498046875,20,4,8.75,7.94772148132324,9.55227851867676,5.75,4.31892347335815,7.18107652664185,,3.5,2.5,4.5,1.5,2.33333325386047,3.66666674613953,41.6666641235352,36.7708320617676,,4.25,4.5,4.75,4.75,89.0625,89.0625,,4.33333349227905,1.66666662693024,5,1,1.66666662693024,11.1111106872559,18.5416679382324,,3.33333325386047,2.66666674613953,3,3,2.66666674613953,3.33333325386047,50,51.5625,,2,4,4,4.33333349227905,2.33333325386047,3.66666674613953,1.25,4.75,80,75.875,,4.33333349227905,3.33333325386047,2.66666674613953,3.33333325386047,3.33333325386047,2,47.5,55.3125,,3.66666674613953,2.25,4.66666650772095,3.25,2.75,2.66666674613953,3.33333325386047,55,55.4375,,1.33333337306976,4.66666650772095,1,5,3.75,3.75,3.33333325386047,5,5,1.25,87.5,70.9765625,,4.75,4.75,4.75,2,4,1.66666662693024,4.33333349227905,90,87.0625,,1.5,4.5,1.33333337306976,4.66666650772095,1,5,5,100,89.453125,,4.75,4.5,4.5,4.75,90.625,90.625,,7.25,1.25,,5,5,3.75,5.5,6.5,,1,0,1,0,0,0,6,3.75,1.5,5,0,3.5,0,0.25,0,0,0,0,1,0,0,1,2.25,3,6.25,9.5,,6.25,8.75,9,,1.25,4.75,4.75,4.75,2,4,1,5,3.33333325386047,2.66666674613953,1,5,4.75,4.75,4.5,1.5,1.66666662693024,4.33333349227905,1.66666662693024,4.33333349227905,1.25,4.75,1.25,4.75,4.5,1.75,4.25,4.75,1.25,4.75,5,4.5,,1,1,0.75,0,0,0.5,0,0.25,0.5,0.25,0
South Carolina,SC,224,USA_06112018_L1,2018,2018,9,40,0.224999994039536,,47.9591827392578,,,56.4795913696289,51.1666946411133,61.7924880981445,48,3,7.55555534362793,6.40014219284058,8.71096801757812,6.22222232818604,5.22377347946167,7.2206711769104,,3,3,3.88888883590698,2.11111116409302,3.22222232818604,2.77777767181396,40.7407379150391,40.7407379150391,,3.77777767181396,3.77777767181396,4,4.22222232818604,73.6111145019531,73.6111145019531,,4.55555534362793,1.44444441795349,4.44444465637207,1.55555558204651,1.66666662693024,13.8888893127441,13.8888893127441,,3.75,2.25,3.5,2.5,2.33333325386047,3.66666674613953,52.7777786254883,47.1759262084961,,1.71428573131561,4.2857141494751,3.33333325386047,3.22222232818604,1.875,4.125,1.66666662693024,4.33333349227905,67.5,70.0277786254883,,2.88888883590698,3.5,2.5,3,3.33333325386047,1.75,38.75,46.7222213745117,,2.40000009536743,2.33333325386047,2.875,3.88888883590698,2.11111116409302,3.16666674613953,2.83333325386047,23.3333339691162,38.3055572509766,,1.88888883590698,4.11111116409302,2.16666674613953,3.83333325386047,2.55555558204651,2.66666674613953,3,3.79999995231628,4,1.375,54.1666679382324,54.4618072509766,,3.83333325386047,3.55555558204651,3.875,2,4,2,4,45,69.9722213745117,,1.77777779102325,4.22222232818604,1.77777779102325,4.22222232818604,1.33333337306976,4.66666650772095,4.375,83.59375,83.6458358764648,,3.77777767181396,3.88888883590698,3.44444441795349,3.77777767181396,68.0555572509766,68.0555572509766,,8,1.77777779102325,,5.11111116409302,3.77777767181396,3.28571438789368,4.44444465637207,4.88888883590698,,1.22222220897675,0.222222223877907,1,0.111111111938953,0,0,6,4,1.33333337306976,5,0.111111111938953,3.77777767181396,0,0,0,0,0,0,0.777777791023254,0.111111111938953,0,1,1.88888883590698,2.77777767181396,6.44444465637207,7.22222232818604,,6.55555534362793,7,7.66666650772095,,1.55555558204651,4.44444465637207,3.77777767181396,3.33333325386047,3.57142853736877,2.42857146263123,1.71428573131561,4.2857141494751,4,2,1.83333337306976,4.16666650772095,3.22222232818604,3.44444441795349,3.71428561210632,2.28571438789368,3.85714292526245,2.14285707473755,2.33333325386047,3.66666674613953,1.625,4.375,1.33333337306976,4.66666650772095,3.77777767181396,2.5,3.5,3.57142853736877,1.66666662693024,4.33333349227905,2.66666674613953,2.5,,0.222222223877907,0.777777791023254,0.111111111938953,0.111111111938953,0.111111111938953,0.222222223877907,0.111111111938953,0.111111111938953,0.444444447755814,0.333333343267441,0
South Dakota,SD,225,USA_06112018_L1,2018,2018,7,38,0.184210523962975,,,,,69.4460601806641,64.0018768310547,74.8902435302734,16,4,8.4285717010498,7.62258052825928,9.23456287384033,5.85714292526245,4.42065286636353,7.29363298416138,,3,3,3,3,3,3,50,50,,4.2857141494751,4,4.57142877578735,4.57142877578735,83.9285736083984,83.9285736083984,,3,3,3.28571438789368,2.71428561210632,3,47.6190490722656,47.6190490722656,,3,3,2.5,3.5,2.75,3.25,55.5555534362793,55.2976188659668,,1.57142853736877,4.42857122421265,4.14285707473755,3.71428561210632,2.57142853736877,3.42857146263123,1.57142853736877,4.42857122421265,75.7142868041992,75.7142868041992,,4.14285707473755,2.33333325386047,3.66666674613953,3.57142853736877,4.2857141494751,2.33333325386047,63.3333320617676,65.7857131958008,,3.59999990463257,3.42857146263123,2.66666674613953,3.14285707473755,2.85714292526245,2.71428561210632,3.28571438789368,50,53.3214302062988,,1.28571426868439,4.7142858505249,2,4,4.2857141494751,4.14285707473755,4.57142877578735,4.19999980926514,4.75,1.5,81.25,74.9107131958008,,4,4.7142858505249,4.66666650772095,,,1.66666662693024,4.33333349227905,,82.6785736083984,,1.85714280605316,4.14285707473755,1.85714280605316,4.14285707473755,1.14285719394684,4.85714292526245,4,82.2916641235352,82.1875,,3.85714292526245,3.71428561210632,4.14285707473755,4,73.2142868041992,73.2142868041992,,8.14285755157471,3.42857146263123,,7.14285707473755,5.85714292526245,3.83333325386047,5.2857141494751,7,,1,0.28571429848671,1,0.28571429848671,0,0.428571432828903,5.85714292526245,3.28571438789368,1.28571426868439,5,0.28571429848671,3.28571438789368,0,0,0,0,0,0,1,0,0,1,2.14285707473755,3.85714292526245,5.42857122421265,8.7142858505249,,5.85714292526245,7.42857122421265,8,,1.16666662693024,4.83333349227905,4.16666650772095,4.16666650772095,3,3,2.20000004768372,3.79999995231628,2.14285707473755,3.85714292526245,1.33333337306976,4.66666650772095,3.57142853736877,4.57142877578735,4,2,1.79999995231628,4.19999980926514,1.66666662693024,4.33333349227905,1.57142853736877,4.42857122421265,1.28571426868439,4.7142858505249,4.40000009536743,2.28571438789368,3.71428561210632,4.7142858505249,1.71428573131561,4.2857141494751,4.5,4.59999990463257,,0.28571429848671,0.28571429848671,0.142857149243355,0.142857149243355,0.28571429848671,0.142857149243355,0,0.142857149243355,0.142857149243355,0.28571429848671,0
