candidate_id,candidate_name,state_abbreviation,congressional_district,party,cash_on_hand,disbursements,receipts,ind_support,ind_oppose,party_expenditures
H2NY24127,"HOLDEN, STEVEN WESLEY SR.",NY,24,Democrat,32238,11884,44122,0,0,0
H2OH01186,"CENTERS, BRENT W",OH,1,Republican,15222,42402,57624,0,0,0
H2OH02085,"WENSTRUP, BRAD DR.",OH,2,Republican,891176,257446,687375,0,0,0
H2OH03067,"TURNER, MICHAEL R REP.",OH,10,Republican,335233,263969,521861,0,0,0
H2OH03125,"BEATTY, JOYCE",OH,3,Democrat,1329952,278963,652326,0,0,0
H2OH03174,"MEADE, MATTHEW ALLEN",OH,3,Democrat,1593,3677,5270,0,0,0
H2OH05047,"BADDAR, YOUSEFF MILAD",OH,9,Independent,1416,4297,5340,0,0,0
H2OH07175,"SHOEMAKER, MATTHEW",OH,7,Republican,103488,2622,106110,0,0,0
H2OH09031,"KAPTUR, MARCY",OH,9,Democrat,858706,138199,224510,0,0,0
H2OH09155,"MAJEWSKI, J R",OH,9,Republican,63619,37778,101397,0,0,0
H2OH11151,"TURNER, NINA",OH,11,Democrat,257646,6000935,6258581,901772,2747848,0
H2OH12118,"O'CONNOR, DANIEL JAY JR.",OH,12,Democrat,285105,120416,405521,0,0,0
H2OH14064,"JOYCE, DAVID P",OH,14,Republican,1230643,268439,832591,0,0,0
H2OH14098,"KELLEY, BRENDEN P.",OH,14,Democrat,226670,139429,366099,0,0,0
H2OH15145,"LARE, JEFF",OH,15,Republican,2000,332627,334627,92240,128511,0
H2OH16044,"DIEMER, MATTHEW",OH,16,Democrat,5525,69849,75373,0,0,0
H2OH16051,"MILLER, MAX",OH,13,Republican,982167,664810,1646977,5058,9624,0
H2OH16069,"SCHULZ, JONAH",OH,13,Republican,8168,54362,60852,0,0,0
H2OH17109,"RYAN, TIMOTHY",OH,13,Democrat,0,1438219,1418482,0,0,0
H2OK01168,"SWOBODA, JOHN PATRICK",OK,1,Democrat,1013,146,653,0,0,0
H2OK01176,"MARTIN, ADAM",OK,1,Democrat,6421,3934,10355,0,0,0
H2OK02083,"MULLIN, MARKWAYNE MR.",OK,2,Republican,773217,289121,452028,0,0,0
H2OK04055,"COLE, TOM",OK,4,Republican,1426584,461057,610452,0,0,0
H2OK05151,"BROYLES, ABBY",OK,5,Democrat,82467,3639,86106,0,0,0
H2OR01133,"BONAMICI, SUZANNE MS.",OR,1,Democrat,617681,263260,327596,10,0,0
H2OR04087,"VAN TRESS, JEREMY",OR,4,Republican,0,47008,47008,0,0,0
H2OR05183,"SANDVIG, NATE",OR,6,Republican,95357,60552,155909,0,0,0
H2OR05209,"CHAVEZ-DEREMER, LORI",OR,5,Republican,193518,56559,250077,0,0,0
H2OR06017,"SMITH, LORETTA",OR,6,Democrat,78442,36590,115032,0,0,0
H2PA00034,"BURTON, DANIEL LEROY JR",PA,0,Republican,6153,27019,33172,0,0,0
H2PA03129,"HUNT, ALEXANDRA",PA,3,Democrat,28394,77516,105910,0,0,0
H2PA04135,"PERRY, SCOTT",PA,10,Republican,670698,453853,955352,496641,0,0
H2PA04226,"NASCIMENTO, CHRISTIAN",PA,4,Republican,50798,7502,58300,0,0,0
H2PA05074,"GALLUCH, DAVID",PA,5,Republican,100293,8491,108784,0,0,0
H2PA06155,"KENNEDY, ROBERT JAMES III",PA,6,Republican,17459,20538,37997,0,0,0
H2PA06163,"FANELLI, STEVE",PA,6,Republican,700334,68620,768954,0,0,0
H2PA07096,"DELLICKER, KEVIN",PA,7,Republican,58424,22214,80638,0,0,0
H2PA10108,"ALLEN, BRIAN",PA,10,Republican,4226,2845,6879,0,0,0
H2PA16089,"TELESZ, RICHARD EDWARD",PA,16,Democrat,6822,91,6913,0,0,0
H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,8,Democrat,1262827,386914,1478876,0,5000,0
H2PA17103,"DELUZIO, CHRISTOPHER",PA,17,Democrat,151595,106062,257658,0,0,0
H2PA18192,"DICKINSON, JERRY",PA,18,Democrat,158008,178025,332825,0,0,0
H2RI01202,"WATERS, ALLEN R",RI,1,Republican,14867,13397,20516,0,0,0
H2SC01077,"PIPER-LOOMIS, LYNZ",SC,1,Republican,7464,34290,41754,0,0,0
H2SC01085,"CENTURION, INGRID",SC,1,Republican,5662,6819,12480,0,0,0
H2SC02042,"CLYBURN, JAMES E.",SC,6,Democrat,2340658,872601,1232763,0,0,0
H2SC02059,"WILSON, JOE THE HON.",SC,2,Republican,144483,282034,352150,0,0,0
H2SC02166,"KARR, GREGORY BLANE",SC,2,Democrat,3774,11519,14884,0,0,0
H2SC02182,"LARKINS, JUDDSON",SC,2,Democrat,6899,689,7588,0,0,0
H2SC04139,"LAPIERRE, MICHAEL JAMES MR.",SC,4,Republican,21898,13549,35447,0,0,0
H2SC07066,"RICE, TOM",SC,7,Republican,1845713,408040,1132399,0,0,0
H2SC07173,"RICHARDSON, WILLIAM KENNETH",SC,7,Republican,116415,107097,223512,0,0,0
H2SC07215,"DUNN, TOM",SC,7,Republican,1399,37733,39131,0,0,0
H2SC07223,"REICHERT, STEVE",SC,7,Republican,3590,12335,15925,0,0,0
H2SC07231,"ARTHUR, BARBARA MRS.",SC,7,Republican,111109,9475,120583,0,0,0
H2SC07256,"ALLEN, GRAHAM",SC,7,Republican,303541,434703,738244,0,0,0
H2SC07272,"MCBRIDE, MARK STRUTHERS",SC,7,Republican,2318,16242,18560,0,0,0
H2SC07280,"FRY, RUSSELL",SC,7,Republican,220947,4040,224987,0,0,0
H2SC07298,"BARTON, GARRETT DR.",SC,7,Republican,181112,29753,210865,0,0,0
H2SD01041,"HOWARD, TAFFY",SD,0,Republican,72601,13922,86523,0,0,0
H2TN02120,"HARMON, MARK DESMOND DR.",TN,2,Democrat,8865,5661,14526,0,0,0
H2TN03227,"MORGAN, KENNETH FARRELL MR. SR",TN,3,Republican,6998,8002,15000,0,0,0
H2TN03235,"ADAMS, MATT",TN,3,Democrat,1054,12555,13606,0,0,0
H2TN03243,"CASEY, SANDY FOR",TN,3,Republican,10004,4500,14504,0,0,0
H2TN05131,"COOPER, JAMES",TN,5,Democrat,1065332,198469,990866,0,0,0
H2TN05297,"MCKNIGHT, QUINCY",TN,5,Republican,3546,4064,7610,0,0,0
H2TN05305,"KELLY, JACQUELYN ODESSA",TN,5,Democrat,154786,257974,412760,0,0,0
H2TN05339,"STARBUCK, ROBBY",TN,5,Republican,100356,43738,144094,0,0,0
H2TN07103,"KUSTOFF, DAVID",TN,8,Republican,1066051,319278,671497,0,0,0
H2TX00015,"JOHNSON, EDDIE BERNICE",TX,30,Democrat,359015,68670,12000,0,0,0
H2TX01104,"ATHOLI, ADITYA",TX,1,Republican,55367,6395,61762,0,0,0
H2TX02110,"BILLAND, MICHAEL ALAN",TX,2,Republican,517,6156,6805,0,0,0
H2TX02136,"REID, RAYNA",TX,2,Democrat,-1765,19869,18105,0,0,0
H2TX02367,"GUILLORY, BRETT J",TX,38,Republican,4025,2150,6175,0,0,0
H2TX03126,"SESSIONS, PETE",TX,17,Republican,176092,240114,250216,0,0,0
H2TX03274,"SRIVASTAVA, SANDEEP KUMAR",TX,3,Democrat,27210,23560,50771,0,0,0
H2TX05220,"GEARING, CHARLES M.",TX,5,Democrat,154357,49994,204350,0,0,0
H2TX05238,"BAILEY, KATHLEEN CORDELIA",TX,5,Democrat,134697,73218,207915,0,0,0
H2TX06392,"BUFORD, JAMES R.",TX,6,Republican,6821,1379,8200,0,0,0
H2TX07069,"LOPEZ, ROLAND",TX,38,Republican,870,20191,21061,0,0,0
H2TX07077,"STROUD, TIMOTHY",TX,7,Republican,-5515,16755,11239,0,0,0
H2TX08133,"HULLIHAN, JONATHAN KEITH",TX,8,Republican,81987,41122,123109,0,0,0
H2TX08166,"FORD, JERRY MR.",TX,38,Republican,95767,4233,100000,0,0,0
H2TX08182,"LUTTRELL, MORGAN JOE",TX,8,Republican,664712,72489,737201,0,0,0
H2TX08208,"WHICHARD, TAYLOR MARSHALL IV",TX,8,Republican,11227,11101,22328,0,0,0
H2TX08216,"CARSON, PAULETTE",TX,17,Republican,3487,4633,8120,0,0,0
H2TX08224,"MCKAUGHAN, DANIEL CREGG",TX,8,Republican,5295,2747,8042,0,0,0
H2TX10147,"WALLACE, LARIMEN T. II",TX,10,Democrat,0,54575,54575,0,0,0
H2TX12085,"HUNT, TREY JOSEPH",TX,12,Democrat,2568,7817,10385,0,0,0
H2TX12101,"CATALA, RYAN JOSHUA",TX,12,Republican,747,6570,7317,0,0,0
H2TX13117,"BROWN, MARY KATHLEEN",TX,13,Democrat,3456,25252,28912,0,0,0
H2TX14149,"WEBER, RANDY",TX,14,Republican,512366,206130,247089,290,0,0
H2TX14206,"SMITH, GINA DUNCKEL",TX,14,Republican,61267,30518,91786,0,0,0
H2TX14214,"ANTONELLI, JEFF",TX,14,Democrat,10180,0,10200,0,0,0
H2TX15146,"ALVARADO, ELIZA DR.",TX,15,Democrat,103671,24183,75035,0,0,0
H2TX15153,"HADDAD, ROBERTO ADRIAN",TX,15,Democrat,94541,5459,100000,0,0,0
H2TX21128,"STURM, SCOTT WILLIAM",TX,21,Democrat,5728,37870,47619,0,0,0
H2TX21144,"LOWRY, ROBERT DR.",TX,21,Republican,10669,19531,30200,0,0,0
H2TX22167,"BERG, MATTHEW RICHARD MR.",TX,22,Democrat,17221,107807,125029,0,0,0
H2TX23082,"CUELLAR, HENRY",TX,28,Democrat,2215866,490624,1156017,0,43343,0
H2TX23132,"LIRA, JOHN",TX,23,Democrat,70603,138545,209148,0,0,0
H2TX24148,"GAY, DERRIK",TX,24,Democrat,77858,68597,146454,0,0,0
H2TX24155,"BECKLEY, MICHELLE",TX,24,Democrat,50792,46091,96882,0,0,0
H2TX26093,"BURGESS, MICHAEL C. DR.",TX,26,Republican,248775,347407,453685,0,0,0
H2TX26176,"SMITH, ISAAC",TX,26,Republican,8133,14224,22356,0,0,0
H2TX27190,"VELA, FILEMON",TX,34,Democrat,455268,118078,8626,0,0,0
H2TX28081,"BENAVIDES, TANNYA",TX,28,Democrat,13549,8605,22154,0,0,0
H2TX30111,"MASON, JESSICA",TX,30,Democrat,25186,108722,133908,0,0,0
H2TX30137,"HAMILTON, JANE HOPE",TX,30,Democrat,34431,81708,116139,0,0,0
H2TX30228,"LANKFORD, KEISHA DR.",TX,30,Democrat,3862,11387,15249,0,0,0
H2TX31044,"CARTER, JOHN R. REP.",TX,31,Republican,486595,320931,607121,0,0,0
H2TX31150,"HILDNER, JONATHAN DAVID MR.",TX,31,Democrat,1793,14563,16356,0,0,0
H2TX31176,"HUTSON, JASON WAYNE",TX,31,Republican,3405,1600,5005,0,0,0
H2TX32083,"NAMDAR, BRAD",TX,32,Republican,60952,2825,63777,0,0,0
H2TX32117,"SLAGEL, GARY ALLEN",TX,32,Republican,0,40750,40750,0,0,0
H2TX32125,"PORRO, JOHN CHARLES MR.",TX,1,Republican,11675,6052,17727,0,0,0
H2TX33040,"WILLIAMS, ROGER",TX,25,Republican,386027,536555,911040,0,0,0
H2TX33073,"VEASEY, MARC ALLISON",TX,33,Democrat,709777,334348,575781,0,0,0
H2TX34113,"FLORES, MAYRA NOHEMI",TX,34,Republican,66037,64884,130921,0,0,0
H2TX34139,"MILLS, RONALD D",TX,34,Republican,12975,522,11977,0,0,0
H2TX34154,"RODRIGUEZ, JAIME ALFONSO MR.",TX,34,Democrat,1203,20358,21561,0,0,0
H2TX34162,"GARZA, ROCHELLE",TX,34,Democrat,0,207327,207327,0,0,0
H2TX35011,"CASTRO, JOAQUIN",TX,20,Democrat,201527,185800,271579,0,0,0
H2TX35128,"ZAPATA, CLAUDIA ANDREANA",TX,21,Democrat,7642,11696,19174,0,0,0
H2TX37025,"SASINOWSKI, JAMES SASS",TX,35,Democrat,1121,20646,21767,0,0,0
H2UT02324,"STEWART, CHRIS",UT,2,Republican,311359,165780,312446,0,0,0
H2UT03256,"PRESTON, JASON",UT,3,Republican,16782,698,17480,0,0,0
H2UT04072,"HUNSAKER, JAKE",UT,4,Republican,60382,19978,80360,0,0,0
H2VA01082,"NAVARRE, STEWART",VA,1,Democrat,123745,119083,242828,0,0,0
H2VA02056,"ENGQUIST, THEODORE",VA,3,Republican,400,9075,9475,0,0,0
H2VA02064,"KIGGANS, JENNIFER",VA,2,Republican,206889,202335,409224,0,0,0
H2VA02072,"ALTMAN, LARRY THOMAS III",VA,2,Republican,52745,63817,116562,0,0,0
H2VA05083,"COMBS, JACK LEWIS JR.",VA,5,Democrat,171391,43499,214890,0,0,0
H2VA05091,"THRONEBURG, JOSHUA",VA,5,Democrat,171046,22703,193749,0,0,0
H2VA07147,"BARVE, GARY",VA,7,Republican,0,10468,10468,0,0,0
H2VA07154,"CASTORANI, JOHN",VA,7,Republican,48545,215267,263813,0,0,0
H2VA07162,"KEENEY, TAYLOR",VA,7,Republican,102304,59114,161418,0,0,0
H2VA08145,"VIRASINGH, VICTORIA",VA,8,Democrat,57113,34213,91327,0,0,0
H2VA10141,"BEATTY, JOHN",VA,10,Republican,22501,24969,47470,0,0,0
H2VA10158,"PERCLE, CLAY",VA,10,Republican,8370,56387,64756,0,0,0
H2VA10182,"LAWSON, JEANINE M.",VA,10,Republican,264827,66021,330848,0,0,0
H2VA10190,"ELLIS, THERESA COATES MS",VA,10,Republican,34566,12087,46653,0,0,0
H2VA11198,"DALSIMER, ALLY",VA,11,Democrat,5583,49009,54592,0,0,0
H2VA11206,"CLANCY, MIKE",VA,10,Republican,34374,687,35061,0,0,0
H2VI00082,"PLASKETT, STACEY",VI,0,Democrat,135306,257731,330850,0,0,0
H2WA02219,"JOHNSON, LEIF D",WA,2,Republican,-12247,26032,13185,0,0,0
H2WA03100,"KENT, JOSEPH",WA,3,Republican,836819,250937,1087755,0,9624,0
H2WA03118,"YAKHOUR, WADI",WA,3,Republican,0,37136,37136,0,0,0
H2WA03126,"ST. JOHN, HEIDI",WA,3,Republican,213427,121080,334507,0,0,0
H2WA03134,"HENNRICH, BRENT WILLIAM",WA,3,Democrat,9873,35493,45366,0,0,0
H2WA04157,"KLIPPERT, BRADLEY",WA,4,Republican,5696,8253,13949,0,0,0
H2WA04165,"SESSLER, JERROD",WA,4,Republican,270526,137475,408001,0,0,0
H2WA04173,"CULP, LOREN",WA,4,Republican,57224,47290,104513,0,0,0
H2WA06129,"KILMER, DEREK",WA,6,Democrat,3365037,496856,873794,10,0,0
H2WA08182,"LARKIN, MATT MR",WA,8,Republican,235605,124182,359787,0,0,0
H2WA09115,"GALLARDO, STEPHANIE D",WA,9,Democrat,11872,57586,69457,0,0,0
H2WA09131,"MARX, KRYSTAL",WA,9,Democrat,3254,11741,14995,0,0,0
H2WI01100,"ROE, ANN",WI,1,Democrat,37352,37758,75109,0,0,0
H2WI02124,"POCAN, MARK",WI,2,Democrat,1012318,224734,386039,10,0,0
H2WI02173,"BARRY, CHARITY",WI,2,Republican,418,4821,5239,0,0,0
H2WI06067,"MULLENIX, DOUGLAS",WI,6,Republican,2247,22612,24859,0,0,0
H2WV01102,"SISCO, MICHAEL RAYMOND",WV,1,Republican,15,5357,5372,0,0,0
H2WV01128,"BRAUN, CARLY",WV,2,Republican,4207,13901,17351,0,0,0
H2WY00158,"BOUCHARD, ANTHONY",WY,0,Republican,86828,526601,613429,0,0,0
H2WY00166,"HAGEMAN, HARRIET",WY,0,Republican,244939,56982,301921,0,9624,0
H2WY01016,"SELVIG, MARISSA JOY",WY,0,Conservative,4018,4826,8844,0,0,0
H2WY01032,"GRAY, CHARLES",WY,0,Republican,193810,315090,508900,191538,0,0
H2WY01040,"KNAPP, EVERETT DENTON JR",WY,0,Republican,3706,17054,20760,0,0,0
H4AL06098,"PALMER, GARY",AL,6,Republican,443041,357431,429784,0,0,0
H4AR02141,"HILL, JAMES FRENCH",AR,2,Republican,1281601,243236,1114058,0,0,0
H4AR04048,"WESTERMAN, BRUCE",AR,4,Republican,1274641,220377,518213,90745,0,0
H4AZ06045,"SCHWEIKERT, DAVID S.",AZ,6,Republican,291196,261782,493396,1,0,0
H4AZ07043,"GALLEGO, RUBEN",AZ,7,Democrat,786006,384878,553913,0,0,0
H4CA11081,"MCNERNEY, JERRY",CA,9,Democrat,342423,300399,408649,0,0,0
H4CA12055,"KHANNA, ROHIT",CA,17,Democrat,4312742,1015013,3066627,0,0,0
H4CA16049,"LOFGREN, ZOE",CA,19,Democrat,1287781,511732,638975,0,0,0
H4CA20082,"COSTA, JIM",CA,21,Democrat,1070584,376796,1037209,0,0,0
H4CA23011,"WATERS, MAXINE",CA,43,Democrat,348959,443722,471814,0,0,0
H4CA33119,"LIEU, TED",CA,33,Democrat,1935120,729630,720386,0,0,0
H4CA35031,"TORRES, NORMA",CA,35,Democrat,286402,137580,216329,0,0,0
H4CO04090,"BUCK, KENNETH R",CO,4,Republican,506580,319762,535676,872,0,0
H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",FL,23,Democrat,885144,443895,712807,0,0,0
H4GA01039,"CARTER, EARL LEROY",GA,1,Republican,1770598,521178,585851,0,0,0
H4GA10071,"COLLINS, MICHAEL A JR",GA,10,Republican,707012,96797,803809,0,0,0
H4GA11061,"LOUDERMILK, BARRY",GA,11,Republican,417776,156372,201316,0,0,0
H4IL07037,"DAVIS, DANNY K. MR.",IL,7,Democrat,345912,35202,137272,0,0,0
H4IL12060,"BOST, MICHAEL",IL,12,Republican,647183,244028,477422,395323,0,0
H4LA06153,"GRAVES, GARRET",LA,6,Republican,2234599,190370,398061,506464,0,0
H4MA03022,"MCGOVERN, JAMES P. MR.",MA,2,Democrat,415892,254104,405049,0,0,0
H4MA05084,"CLARK, KATHERINE",MA,5,Democrat,1480941,782142,970308,0,0,0
H4MA06090,"MOULTON, SETH",MA,6,Democrat,477446,577380,809158,0,0,0
H4ME02234,"POLIQUIN, BRUCE LEE",ME,2,Republican,869413,13759,883172,0,0,0
H4MI04126,"MOOLENAAR, JOHN MR.",MI,4,Republican,1230117,294650,913620,0,0,0
H4MI07103,"WALBERG, TIMOTHY L REP",MI,7,Republican,997958,262608,491198,0,0,0
H4MI12079,"DINGELL, DEBBIE",MI,12,Democrat,597978,263258,423853,0,0,0
H4MN06087,"EMMER, THOMAS EARL JR.",MN,6,Republican,938810,662425,1152395,0,0,0
H4MO05234,"CLEAVER, EMANUEL II",MO,5,Democrat,1056818,233386,362341,0,0,0
H4MO08162,"SMITH, JASON T",MO,8,Republican,1632002,810183,910506,0,0,0
H4MS02068,"THOMPSON, BENNIE G.",MS,2,Democrat,1701597,219975,398024,0,0,0
H4MT00050,"ROSENDALE, MATT MR.",MT,0,Republican,702401,336831,776393,892,0,0
H4NC01046,"BUTTERFIELD, GEORGE KENNETH",NC,1,Democrat,684490,216134,236668,0,0,0
H4NC05146,"FOXX, VIRGINIA ANN",NC,11,Republican,2710782,576491,946389,0,0,0
H4NC10047,"MCHENRY, PATRICK TIMOTHY",NC,10,Republican,1960346,798702,1052078,0,0,0
H4NC12100,"ADAMS, ALMA SHEALEY",NC,9,Democrat,391865,178377,223568,0,0,0
H4NE01064,"FORTENBERRY, JEFFREY L. HONORABLE",NE,1,Republican,897137,286575,465277,0,0,0
H4NJ01084,"NORCROSS, DONALD W",NJ,1,Democrat,2334319,169022,578678,0,0,0
H4NJ09095,"WILDES, MICHAEL",NJ,9,Democrat,860904,3434,2160,0,0,0
H4NJ12149,"COLEMAN, BONNIE WATSON",NJ,12,Democrat,175587,227943,296371,10,0,0
H4NY04075,"RICE, KATHLEEN",NY,4,Democrat,299703,285731,395589,0,0,0
H4NY11138,"CLARKE, YVETTE  D.",NY,9,Democrat,43254,260801,232434,0,0,0
H4NY21079,"STEFANIK, ELISE M.",NY,21,Republican,2630875,2854307,3501641,60000,6300,0
H4NY22051,"TENNEY, CLAUDIA",NY,22,Republican,1007306,1137160,1741599,0,0,0
H4NY24073,"KATKO, JOHN M",NY,24,Republican,1263037,418272,1409247,0,16250,0
H4NY27076,"HIGGINS, BRIAN",NY,26,Democrat,1520394,307561,716902,0,0,0
H4OK06056,"LUCAS, FRANK D.",OK,3,Republican,244932,192248,155001,0,0,0
H4PA13199,"BOYLE, BRENDAN F",PA,2,Democrat,1975813,189714,696786,0,0,0
H4PA18131,"DOYLE, MICHAEL",PA,18,Democrat,300291,132172,166566,0,0,0
H4TX04039,"GOHMERT, LOUIS",TX,1,Republican,82588,141384,190311,161036,10000,0
H4TX09095,"GREEN, ALEXANDER",TX,9,Democrat,272497,77355,110046,0,0,0
H4TX10028,"DOGGETT, LLOYD",TX,37,Democrat,5352598,252959,400082,0,0,0
H4TX10093,"MCCAUL, MICHAEL",TX,10,Republican,694038,378328,1064632,74246,0,0
H4VA08224,"BEYER, DONALD STERNOFF HONORABLE JR.",VA,8,Democrat,517081,804411,681470,0,0,0
H4WA04104,"NEWHOUSE, DAN",WA,4,Republican,696764,299519,696564,0,0,0
H4WA05077,"MCMORRIS RODGERS, CATHY",WA,5,Republican,2280929,816524,2021902,0,1428,0
H4WA09061,"BASLER, DOUGLAS MICHAEL",WA,9,Republican,9801,3904,8914,0,0,0
H4WI04183,"MOORE, GWEN S",WI,4,Democrat,84347,379753,430100,10,0,0
H4WI06048,"GROTHMAN, GLENN S.",WI,6,Republican,473940,305056,509565,0,0,0
H4WV02080,"MOONEY, ALEXANDER XAVIER",WV,2,Republican,2575934,2662203,2920019,5406,0,0
H6AK00045,"YOUNG, DONALD E",AK,0,Republican,479947,139805,370579,0,0,0
H6AL04098,"ADERHOLT, ROBERT B. REP.",AL,4,Republican,884558,253462,491016,0,0,0
H6AZ01199,"O'HALLERAN, TOM",AZ,2,Democrat,920491,302172,1159516,0,0,0
H6AZ05083,"BIGGS, ANDY MR.",AZ,5,Republican,801721,595959,746633,1299,7663,0
H6AZ09010,"GILES, DAVID VICTOR",AZ,9,Republican,570,59359,59384,0,0,0
H6CA05195,"MATSUI, DORIS",CA,7,Democrat,240261,258026,228876,0,0,0
H6CA20152,"PANETTA, JIMMY",CA,19,Democrat,1529490,382412,736545,0,0,0
H6CA22125,"MCCARTHY, KEVIN",CA,23,Republican,7063515,7069952,9331335,0,23243,0
H6CA24113,"SHERMAN, BRAD",CA,32,Democrat,3769830,187846,1333055,0,0,0
H6CA44103,"BARRAGAN, NANETTE",CA,44,Democrat,1302676,86206,338130,0,0,0
H6CA44145,"NAVARRO, OMAR",CA,3,Republican,872,60080,57744,0,0,0
H6CA46116,"CORREA, LOU",CA,46,Democrat,1471519,133112,458930,0,0,0
H6CO01141,"DEGETTE, DIANA L",CO,1,Democrat,359252,244383,326262,0,0,0
H6CO05159,"LAMBORN, DOUGLAS",CO,5,Republican,449279,105454,125955,0,0,0
H6CO07023,"PERLMUTTER, EDWIN G",CO,7,Democrat,993417,445818,385538,0,0,0
H6DE00206,"BLUNT ROCHESTER, LISA",DE,0,Democrat,1391494,508970,936699,0,0,0
H6FL01119,"GAETZ, MATT",FL,1,Republican,1485957,3924077,3804209,0,39319,0
H6FL02208,"DUNN, NEAL PATRICK MD, FACS",FL,2,Republican,730147,216504,544588,0,0,0
H6FL04105,"RUTHERFORD, JOHN",FL,4,Republican,204720,151017,248801,0,0,0
H6FL07140,"MURPHY, STEPHANIE",FL,7,Democrat,1972970,743886,1304839,0,0,0
H6FL08213,"GRAYSON, ALAN MARK",FL,28,Democrat,246983,165020,408037,0,0,0
H6FL09070,"BILIRAKIS, GUS M",FL,12,Republican,324937,321326,571153,202086,0,0
H6FL09179,"SOTO, DARREN",FL,9,Democrat,374172,110391,312163,0,0,0
H6FL11126,"CASTOR, KATHY",FL,14,Democrat,516876,241582,335056,0,0,0
H6FL13148,"BUCHANAN, VERNON",FL,16,Republican,504844,759283,1191042,0,0,0
H6FL13189,"LYNN, ERIC",FL,13,Democrat,634529,95261,589418,504938,0,0
H6FL13205,"CRIST, CHARLIE JOSEPH",FL,13,Democrat,142900,709638,433530,0,0,0
H6FL14112,"QUINN, CHRISTINE YVONNE",FL,13,Republican,787,9586,9415,0,0,0
H6FL18097,"MAST, BRIAN",FL,18,Republican,2353168,2086587,3445392,156870,0,0
H6GA03113,"FERGUSON, ANDERSON DREW IV",GA,3,Republican,697668,864606,1224187,0,0,0
H6GA04129,"JOHNSON, HENRY C. 'HANK'",GA,4,Democrat,202416,141395,161410,0,0,0
H6IL08147,"KRISHNAMOORTHI, S. RAJA",IL,8,Democrat,10788716,967704,3328573,0,0,0
H6IL18088,"LAHOOD, DARIN MCKAY",IL,16,Republican,3934904,658087,1502420,65,0,0
H6IN03229,"BANKS, JAMES E HON.",IN,3,Republican,866532,308609,730714,0,0,0
H6IN09176,"HOLLINGSWORTH, TREY",IN,9,Republican,975787,71136,373979,0,8333,0
H6KY01110,"COMER, JAMES",KY,1,Republican,678986,407423,683946,0,0,0
H6KY03124,"YARMUTH, JOHN",KY,3,Democrat,201282,149016,180453,0,0,0
H6LA03148,"HIGGINS, CLAY CAPTAIN",LA,3,Republican,164209,206384,298831,580,0,0
H6LA04138,"JOHNSON, JAMES MICHAEL",LA,4,Republican,756962,364388,451663,0,0,0
H6MD03292,"SARBANES, JOHN P. MR.",MD,3,Democrat,956804,114568,34589,10,0,0
H6MD04209,"BROWN, ANTHONY",MD,4,Democrat,1530694,150525,563883,0,0,0
H6MD07020,"MFUME, KWEISI",MD,7,Democrat,340709,87267,127239,0,0,0
H6MD08549,"TRONE, DAVID",MD,6,Democrat,96937,480144,483401,0,0,0
H6MI01226,"BERGMAN, JOHN",MI,1,Republican,509364,268407,637371,0,0,0
H6MI04113,"UPTON, FREDERICK STEPHEN",MI,6,Republican,842347,241469,895941,0,16250,0
H6MN02131,"CRAIG, ANGELA DAWN",MN,2,Democrat,2278948,511891,1758839,1093,0,0
H6MS01131,"KELLY, JOHN TRENT",MS,1,Republican,186569,304207,262481,0,0,0
H6NC04037,"PRICE, DAVID",NC,4,Democrat,228844,287842,203371,0,0,0
H6NE02125,"BACON, DONALD J",NE,2,Republican,544010,629065,1088037,604923,0,0
H6NE03115,"SMITH, ADRIAN",NE,3,Republican,1053628,429662,337648,0,0,0
H6NJ05171,"GOTTHEIMER, JOSH",NJ,5,Democrat,11002038,370683,3023623,0,0,0
H6NJ08118,"PASCRELL, WILLIAM J. HON. JR.",NJ,9,Democrat,1613124,349442,558183,0,0,0
H6NJ13191,"SIRES, ALBIO",NJ,8,Democrat,240909,182565,215140,0,0,0
H6NV04020,"LEE, SUSIE",NV,3,Democrat,1442025,469309,1882629,0,0,0
H6NY03247,"SUOZZI, THOMAS",NY,3,Democrat,3151111,546276,1766684,0,0,0
H6OH04082,"JORDAN, JAMES D.",OH,4,Republican,7928764,3450547,5265498,0,0,0
H6OH08315,"DAVIDSON, WARREN",OH,8,Republican,520865,211282,327432,291,0,0
H6OR03064,"BLUMENAUER, EARL",OR,3,Democrat,854495,337692,434842,0,0,0
H6OR04047,"DEFAZIO, PETER A",OR,4,Democrat,1325914,428285,1236604,0,0,0
H6PA02171,"EVANS, DWIGHT",PA,3,Democrat,269247,262481,349125,0,0,0
H6PA08277,"FITZPATRICK, BRIAN",PA,1,Republican,1564962,358292,1874930,0,16250,0
H6PA16320,"SMUCKER, LLOYD K.",PA,11,Republican,1011168,95524,409917,0,0,0
H6TX02079,"BABIN, BRIAN",TX,36,Republican,868485,219414,302817,0,0,0
H6TX08100,"BRADY, KEVIN",TX,8,Republican,970223,467929,335485,0,0,0
H6TX12060,"GRANGER, KAY",TX,12,Republican,613706,365021,668061,0,0,0
H6TX15162,"GONZALEZ, VICENTE",TX,34,Democrat,2139796,553705,1323009,1000,0,0
H6TX19099,"ARRINGTON, JODEY COOK",TX,19,Republican,890731,644570,435948,0,0,0
H6VA01117,"SCOTT, ROBERT C",VA,3,Democrat,174473,185035,164615,0,0,0
